src,dst,proto,sport,dport,bytes,pkts,duration,iat_mean,iat_std,label
2800:3f0:4001:81c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,49687,7059,9,0.0921940803527832,0.0115242600440979,0.018120715902014806,0
2800:3f0:4001:808::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,49854,7060,9,0.09954094886779785,0.012442618608474731,0.01904431941766807,0
192.168.15.2,192.168.15.1,DNS,44244,53,178,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,44244,222,2,0.0001621246337890625,0.0001621246337890625,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:815::2002,TCP,49788,443,1040,12,140.29918718338013,12.754471562125467,23.741102988738234,0
192.168.15.2,192.168.15.1,DNS,48974,53,178,2,6.9141387939453125e-06,6.9141387939453125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,48974,222,2,0.0002028942108154297,0.0002028942108154297,,0
2800:3f0:4001:815::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,49788,3456,12,140.28084588050842,12.752804170955311,28.72700620349072,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:815::2002,TLS,49788,443,1693,8,140.21494102478027,20.030705860682897,27.73518374532955,0
192.168.15.2,192.168.15.1,DNS,40863,53,178,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,40863,222,2,0.0002410411834716797,0.0002410411834716797,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:815::2002,QUIC,47576,443,4852,20,0.3053441047668457,0.016070742356149775,0.02145664363199353,0
2800:3f0:4001:815::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,47576,32585,34,0.28916096687316895,0.00876245354161118,0.021350289036864707,0
2800:3f0:4001:815::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,49788,3168,6,118.01697301864624,23.60339460372925,32.21202846676251,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:801::2002,QUIC,36038,443,3572,17,0.25939512252807617,0.01621219515800476,0.017541115987135196,0
2800:3f0:4001:801::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,36038,10114,18,0.24367094039916992,0.014333584729362936,0.019207402877379872,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:814::2016,QUIC,51643,443,3231,12,19.688645839691162,1.7898768945173784,5.888729112790305,0
2800:3f0:4001:814::2016,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,51643,27394,26,19.71237301826477,0.7884949207305908,3.9017500014183044,0
192.168.15.2,192.168.15.1,DNS,53701,53,150,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,53701,194,2,0.0035140514373779297,0.0035140514373779297,,0
192.168.15.2,192.168.15.1,DNS,50024,53,168,2,4.76837158203125e-06,4.76837158203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,50024,212,2,0.0001659393310546875,0.0001659393310546875,,0
192.168.15.20,239.255.255.250,SSDP,38423,1900,5070,12,0.6689319610595703,0.06081199645996094,0.06520823885488174,0
192.168.15.2,192.168.15.1,DNS,52049,53,168,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,52049,241,2,0.0001728534698486328,0.0001728534698486328,,0
192.168.15.2,142.251.134.162,QUIC,41399,443,4793,10,0.18430495262145996,0.020478328069051106,0.02132651376715724,0
142.251.134.162,192.168.15.2,QUIC,443,41399,7602,13,0.21082091331481934,0.01756840944290161,0.023546089427457673,0
192.168.15.2,142.251.134.162,TCP,56818,443,734,11,129.73022389411926,12.973022389411927,24.17195003220072,0
142.251.134.162,192.168.15.2,TCP,443,56818,2068,10,129.71222305297852,14.412469228108725,28.677711218318205,0
192.168.15.2,142.251.134.162,TLS,56818,443,1528,8,129.64612483978271,18.520874977111816,27.502538803533273,0
142.251.134.162,192.168.15.2,TLS,443,56818,3838,6,116.66358590126038,23.332717180252075,31.830334049460944,0
192.168.15.2,192.168.15.1,DNS,48470,53,166,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,48470,182,2,0.00018596649169921875,0.00018596649169921875,,0
192.168.15.2,34.36.152.253,TCP,44452,443,470,7,29.990668058395386,4.998444676399231,12.221905914323127,0
34.36.152.253,192.168.15.2,TCP,443,44452,3204,6,29.994226932525635,5.998845386505127,13.385859107774099,0
192.168.15.2,34.36.152.253,TLS,44452,443,1276,2,0.02362799644470215,0.02362799644470215,,0
34.36.152.253,192.168.15.2,TLS,443,44452,1854,2,0.00028514862060546875,0.00028514862060546875,,0
192.168.15.3,224.0.0.252,LLMNR,64147,5355,264,2,0.41703009605407715,0.41703009605407715,,0
192.168.15.3,224.0.0.252,LLMNR,55255,5355,264,2,0.4203989505767822,0.4203989505767822,,0
192.168.15.3,224.0.0.252,LLMNR,62703,5355,264,2,0.4200868606567383,0.4200868606567383,,0
192.168.15.3,224.0.0.252,LLMNR,59720,5355,264,2,0.41909003257751465,0.41909003257751465,,0
192.168.15.3,224.0.0.252,LLMNR,62400,5355,74,1,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,47777,53,198,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,48198,53,156,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,47777,504,2,0.13461518287658691,0.13461518287658691,,0
192.168.15.3,224.0.0.252,LLMNR,61744,5355,74,1,0.0,0.0,,0
192.168.15.1,192.168.15.2,DNS,53,48198,425,2,0.11671781539916992,0.11671781539916992,,0
192.168.15.2,52.223.46.195,TCP,46224,443,8498,129,56.03589200973511,0.4377804063260555,2.4221915340943583,0
52.223.46.195,192.168.15.2,TCP,443,46224,298808,216,55.909571170806885,0.2600445170735204,1.882588901718178,0
192.168.15.2,52.223.46.195,TLS,46224,443,2210,7,55.7823760509491,9.297062675158182,22.64631904648285,0
52.223.46.195,192.168.15.2,TLS,443,46224,55344,43,55.77901101112366,1.3280716907410395,8.405390665807628,0
192.168.15.2,192.168.15.1,DNS,55185,53,168,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,49264,53,168,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,55185,212,2,0.0001709461212158203,0.0001709461212158203,,0
192.168.15.1,192.168.15.2,DNS,53,49264,212,2,0.00016999244689941406,0.00016999244689941406,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,QUIC,48698,443,4723,31,0.31458592414855957,0.010486197471618653,0.013824155942118891,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,48698,157504,122,0.29245805740356445,0.0024170087388724333,0.007810742156760993,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,TCP,45722,443,782,9,113.4668140411377,14.183351755142212,26.245370914303912,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,45722,3370,11,113.44754910469055,11.344754910469055,23.902978920112922,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,TLS,45722,443,1563,7,113.38710594177246,18.89785099029541,29.27202760592773,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,45722,3413,5,58.89397096633911,14.723492741584778,29.432198672813048,0
192.168.15.2,192.168.15.1,DNS,45964,53,158,2,5.9604644775390625e-06,5.9604644775390625e-06,,0
192.168.15.2,192.168.15.1,DNS,58813,53,156,2,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,33599,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,51696,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,45964,350,2,0.00020003318786621094,0.00020003318786621094,,0
192.168.15.1,192.168.15.2,DNS,53,33599,247,2,0.18213415145874023,0.18213415145874023,,0
192.168.15.1,192.168.15.2,DNS,53,51696,247,2,0.18217992782592773,0.18217992782592773,,0
192.168.15.1,192.168.15.2,DNS,53,58813,530,2,0.07996487617492676,0.07996487617492676,,0
192.168.15.2,192.168.15.1,DNS,57997,53,198,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,37454,53,152,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,57997,478,2,0.00023698806762695312,0.00023698806762695312,,0
192.168.15.2,192.168.15.1,DNS,41044,53,160,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,52.217.111.100,TCP,40110,443,842,15,6.31981086730957,0.4514150619506836,1.5502046103812723,0
192.168.15.2,52.217.111.100,TCP,40124,443,896,16,6.448622941970825,0.42990819613138836,1.4986897674628812,0
192.168.15.2,52.217.111.100,TCP,40128,443,842,15,6.309701204299927,0.4506929431642805,1.5515605119243685,0
192.168.15.1,192.168.15.2,DNS,53,37454,332,2,0.0001990795135498047,0.0001990795135498047,,0
192.168.15.1,192.168.15.2,DNS,53,41044,248,2,0.0033659934997558594,0.0033659934997558594,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700::6810:aee2,QUIC,57910,443,2206,7,0.04816794395446777,0.008027990659077963,0.0108653464870365,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700::6811:180e,QUIC,44807,443,1969,5,0.05951213836669922,0.014878034591674805,0.0149775895402945,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:837::200e,QUIC,49569,443,4372,18,5.98440408706665,0.35202376982745004,1.3747095273685987,0
192.168.15.2,192.168.15.1,DNS,43464,53,154,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
2606:4700::6810:aee2,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,57910,8574,12,0.04676413536071777,0.004251285032792525,0.00809809394569441,0
2606:4700::6811:180e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,44807,6986,10,0.060063838958740234,0.00667375988430447,0.012772694331610839,0
2800:3f0:4001:837::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,49569,9024,18,5.946761846542358,0.3498095203848446,1.3866240547201873,0
192.168.15.1,192.168.15.2,DNS,53,43464,198,2,0.0002830028533935547,0.0002830028533935547,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:835::2003,QUIC,49024,443,1668,3,0.12330007553100586,0.06165003776550293,0.026250405951737152,0
192.168.15.2,108.128.137.76,TCP,56882,443,2006,31,1.340796947479248,0.0446932315826416,0.07488453108813116,0
2800:3f0:4001:835::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,49024,3750,5,0.05480384826660156,0.01370096206665039,0.015899147792026728,0
52.217.111.100,192.168.15.2,TCP,443,40128,3390,8,6.156532049179077,0.8795045784541539,2.191949369126005,0
192.168.15.2,52.217.111.100,TLS,40128,443,937,3,6.003190994262695,3.0015954971313477,4.023155410114801,0
52.217.111.100,192.168.15.2,TCP,443,40124,3450,9,6.292574882507324,0.7865718603134155,2.0447730140426903,0
192.168.15.2,52.217.111.100,TLS,40124,443,937,3,6.000935077667236,3.000467538833618,4.022090612134022,0
52.217.111.100,192.168.15.2,TCP,443,40110,3390,8,6.16021203994751,0.8800302914210728,2.186539980169018,0
192.168.15.2,52.217.111.100,TLS,40110,443,937,3,5.998459815979004,2.999229907989502,4.010626332164271,0
108.128.137.76,192.168.15.2,TCP,443,56882,57632,44,1.133533000946045,0.02636123258014058,0.06081151221028735,0
192.168.15.2,108.128.137.76,TLS,56882,443,4445,7,0.9244909286499023,0.1540818214416504,0.28636784987209635,0
52.217.111.100,192.168.15.2,TLS,443,40128,3150,8,6.00212287902832,0.8574461255754743,2.2681218009826836,0
52.217.111.100,192.168.15.2,TLS,443,40124,3150,8,6.00219988822937,0.85745712688991,2.2680728944090816,0
52.217.111.100,192.168.15.2,TLS,443,40110,3150,8,5.998116970062256,0.8568738528660366,2.266721983230587,0
192.168.15.2,192.168.15.1,DNS,53989,53,152,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,55501,53,76,1,0.0,0.0,,0
108.128.137.76,192.168.15.2,TLS,443,56882,13574,12,0.9231448173522949,0.0839222561229359,0.080263793149821,0
192.168.15.1,192.168.15.2,DNS,53,53989,265,2,0.09353995323181152,0.09353995323181152,,0
192.168.15.1,192.168.15.2,DNS,53,55501,108,1,0.0,0.0,,0
192.168.15.2,18.171.20.208,TCP,59604,443,46604,706,112.76221799850464,0.1599464085085172,2.7075430371016473,0
18.171.20.208,192.168.15.2,TCP,443,59604,1039466,673,112.55707097053528,0.1674956413252013,4.190037064270944,0
192.168.15.2,18.171.20.208,TLS,59604,443,3640,18,112.31448602676392,6.606734472162583,16.750658088378312,0
18.171.20.208,192.168.15.2,TLS,443,59604,129676,86,71.02318382263184,0.835566868501551,6.390680129527823,0
192.168.15.2,192.168.15.1,DNS,55211,53,160,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,44071,53,166,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,51061,53,154,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.2,192.168.15.1,DNS,56252,53,158,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.2,192.168.15.1,DNS,52680,53,158,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,37479,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,56252,350,2,0.0002529621124267578,0.0002529621124267578,,0
192.168.15.2,192.168.15.1,DNS,36985,53,152,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,58502,53,152,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,52680,350,2,0.00022602081298828125,0.00022602081298828125,,0
192.168.15.2,192.168.15.1,DNS,35779,53,168,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,49907,53,156,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700:3036::6815:1b98,TCP,43990,443,954,11,112.14993095397949,11.214993095397949,23.543036115285986,0
192.168.15.2,192.168.15.1,DNS,59786,53,156,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,58339,53,152,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,35779,212,2,0.00019407272338867188,0.00019407272338867188,,0
192.168.15.1,192.168.15.2,DNS,53,49907,530,2,0.00019097328186035156,0.00019097328186035156,,0
192.168.15.1,192.168.15.2,DNS,53,59786,530,2,0.00017404556274414062,0.00017404556274414062,,0
192.168.15.1,192.168.15.2,DNS,53,58339,338,2,0.00016689300537109375,0.00016689300537109375,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,QUIC,33995,443,4673,32,0.2900381088256836,0.009356068026634955,0.017228191880075183,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700::6810:aee2,QUIC,39971,443,2089,6,0.05669283866882324,0.011338567733764649,0.013690142216556532,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:9000:20bf:f400:1d:5447:e240:93a1,TCP,44936,443,868,10,112.23756694793701,12.470840771993002,24.623807030932014,0
192.168.15.1,192.168.15.2,DNS,53,55211,204,2,0.00018596649169921875,0.00018596649169921875,,0
192.168.15.1,192.168.15.2,DNS,53,44071,342,2,0.002850055694580078,0.002850055694580078,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,QUIC,42316,443,4698,20,7.507251024246216,0.39511847496032715,1.6410707507347024,0
192.168.15.1,192.168.15.2,DNS,53,51061,198,2,0.0002720355987548828,0.0002720355987548828,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,QUIC,52643,443,3070,10,0.19026494026184082,0.021140548917982314,0.017832290439242844,0
2606:4700:3036::6815:1b98,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,43990,2044,8,112.1237211227417,16.017674446105957,27.290850905815923,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700:3036::6815:1b98,TLS,43990,443,2656,9,112.05835199356079,14.007293999195099,25.89790670345365,0
2606:4700::6810:aee2,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,39971,8571,12,0.05478501319885254,0.004980455745350231,0.00963262162373365,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,42316,12606,21,7.4635679721832275,0.37317839860916135,1.616590038585004,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,52643,7747,13,0.21407008171081543,0.017839173475901287,0.020663591700563498,0
192.168.15.1,192.168.15.2,DNS,53,37479,327,2,0.017892122268676758,0.017892122268676758,,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,33995,166752,127,0.24308514595031738,0.001929247190081884,0.007261806366296047,0
2606:4700:3036::6815:1b98,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,43990,4803,9,58.60917377471924,7.326146721839905,20.573274163123532,0
192.168.15.2,104.16.89.50,TCP,50752,443,1196,18,112.05847787857056,6.591675169327679,4.996233236033055,0
104.16.89.50,192.168.15.2,TCP,443,50752,866,13,112.03562688827515,9.336302240689596,2.9390291430320725,0
192.168.15.2,104.16.89.50,TLS,50752,443,1572,4,111.99189400672913,37.33063133557638,64.61555293712875,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TCP,52002,443,954,11,112.04836583137512,11.204836583137512,23.610754864161382,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TCP,45628,443,782,9,112.04193997383118,14.005242496728897,25.924882515763507,0
192.168.15.2,192.168.15.1,DNS,53377,53,160,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,53377,248,2,0.00021004676818847656,0.00021004676818847656,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700::6811:190e,QUIC,59631,443,1975,5,0.062207937240600586,0.015551984310150146,0.016210259278824787,0
104.16.89.50,192.168.15.2,TLS,443,50752,4222,5,0.05640888214111328,0.01410222053527832,0.017200509041730327,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,45628,3370,11,112.02368998527527,11.202368998527527,23.605102210402475,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TLS,45628,443,1556,7,111.96801710128784,18.661336183547974,28.912642122796576,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,52002,5958,13,112.0235857963562,9.335298816363016,21.789374867679758,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TLS,52002,443,1559,7,111.96514081954956,18.66085680325826,28.906696863514245,0
2600:9000:20bf:f400:1d:5447:e240:93a1,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,44936,3198,9,112.11114192008972,14.013892740011215,25.84662431212079,0
2606:4700::6811:190e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,59631,5724,9,0.05864381790161133,0.007330477237701416,0.013567607236436123,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:9000:20bf:f400:1d:5447:e240:93a1,TLS,44936,443,1930,7,111.95039200782776,18.658398667971294,28.840803015668698,0
192.168.15.2,192.168.15.1,DNS,52220,53,158,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,36029,53,158,2,9.5367431640625e-07,9.5367431640625e-07,,0
192.168.15.2,192.168.15.1,DNS,37577,53,160,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,34063,53,168,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,52180,53,148,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,34621,53,174,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,39421,53,154,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,56318,53,158,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,35116,53,158,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,37345,53,174,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,54711,53,154,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,32836,53,148,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,53856,53,152,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,44323,53,214,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,49299,53,164,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,40737,53,152,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,54444,53,144,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,33307,53,72,1,0.0,0.0,,0
192.168.15.1,192.168.15.2,DNS,53,34063,212,2,0.0005779266357421875,0.0005779266357421875,,0
192.168.15.1,192.168.15.2,DNS,53,39421,198,2,0.00023889541625976562,0.00023889541625976562,,0
192.168.15.1,192.168.15.2,DNS,53,54711,198,2,0.0001761913299560547,0.0001761913299560547,,0
192.168.15.1,192.168.15.2,DNS,53,40737,184,2,0.00019598007202148438,0.00019598007202148438,,0
192.168.15.1,192.168.15.2,DNS,53,36029,202,2,0.00027489662170410156,0.00027489662170410156,,0
192.168.15.1,192.168.15.2,DNS,53,37577,268,2,0.00024509429931640625,0.00024509429931640625,,0
192.168.15.1,192.168.15.2,DNS,53,52180,380,2,0.00022602081298828125,0.00022602081298828125,,0
192.168.15.1,192.168.15.2,DNS,53,37345,218,2,0.000720977783203125,0.000720977783203125,,0
192.168.15.1,192.168.15.2,DNS,53,35116,307,2,0.00022220611572265625,0.00022220611572265625,,0
192.168.15.1,192.168.15.2,DNS,53,32836,192,2,0.0001800060272216797,0.0001800060272216797,,0
192.168.15.1,192.168.15.2,DNS,53,53856,254,2,0.00018596649169921875,0.00018596649169921875,,0
192.168.15.1,192.168.15.2,DNS,53,49299,261,2,0.20125794410705566,0.20125794410705566,,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,45628,2816,5,58.474778175354004,14.618694543838501,29.221610412480707,0
192.168.15.1,192.168.15.2,DNS,53,56318,388,2,0.0062220096588134766,0.0062220096588134766,,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,52002,2901,5,58.46824908256531,14.617062270641327,29.21270838639732,0
192.168.15.1,192.168.15.2,DNS,53,52220,303,2,0.002936124801635742,0.002936124801635742,,0
192.168.15.1,192.168.15.2,DNS,53,34621,434,2,0.169511079788208,0.169511079788208,,0
192.168.15.1,192.168.15.2,DNS,53,54444,289,2,0.08083987236022949,0.08083987236022949,,0
2600:9000:20bf:f400:1d:5447:e240:93a1,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,44936,2673,5,58.502918004989624,14.625729501247406,29.161872397967777,0
192.168.15.2,192.168.15.1,DNS,48089,53,156,2,2.86102294921875e-06,2.86102294921875e-06,,0
192.168.15.2,192.168.15.1,DNS,35613,53,156,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.2,192.168.15.1,DNS,51935,53,170,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,108.128.137.76,TCP,56886,443,128,2,0.2088310718536377,0.2088310718536377,,0
192.168.15.1,192.168.15.2,DNS,53,33307,136,1,0.0,0.0,,0
192.168.15.2,3.174.83.11,TCP,54442,443,866,13,111.85268902778625,9.321057418982187,21.590670545550076,0
192.168.15.1,192.168.15.2,DNS,53,51935,258,2,0.00026106834411621094,0.00026106834411621094,,0
192.168.15.1,192.168.15.2,DNS,53,36985,526,2,0.17245197296142578,0.17245197296142578,,0
192.168.15.1,192.168.15.2,DNS,53,58502,526,2,0.1724691390991211,0.1724691390991211,,0
